"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,001807;0,319192;10,5051;90.350;-60;-59,4042
0,001808;0,327273;10,5859;90.400;-60;-60
0,001809;0,323232;10,5455;90.450;-60;-54,1105
0,00181;0,323232;10,5455;90.500;-60;-52,5882
0,001811;0,323232;10,5051;90.550;-60;-54,4524
0,001812;0,315152;10,5859;90.600;-56,4286;-40,0928
0,001813;0,327273;10,5455;90.650;-41,6991;-25,6448
0,001814;0,323232;10,5859;90.700;-43,4567;-27,1634
0,001815;0,327273;10,5859;90.750;-60;-45,8731
0,001816;0,323232;10,6263;90.800;-60;-57,2019
0,001817;0,319192;10,6263;90.850;-60;-56,4418
0,001818;0,319192;10,5859;90.900;-60;-60
0,001819;0,323232;10,5859;90.950;-60;-53,3684
0,00182;0,319192;10,5859;91.000;-60;-52,5939
0,001821;0,323232;10,6667;91.050;-60;-60
0,001822;0,323232;10,5455;91.100;-55,0403;-38,1949
0,001823;0,315152;10,5859;91.150;-44,5461;-27,5478
0,001824;0,323232;10,5455;91.200;-49,0599;-32,1274
0,001825;0,323232;10,5455;91.250;-60;-59,2846
0,001826;0,319192;10,5455;91.300;-60;-60
0,001827;0,323232;10,6667;91.350;-60;-60
0,001828;0,323232;10,5859;91.400;-60;-60
0,001829;0,323232;10,5859;91.450;-60;-51,4554
0,00183;0,323232;10,5051;91.500;-60;-52,9734
0,001831;0,323232;10,5455;91.550;-60;-60
0,001832;0,315152;10,5455;91.600;-47,8317;-32,0471
0,001833;0,323232;10,5051;91.650;-40,4762;-24,5384
0,001834;0,311111;10,5859;91.700;-48,1446;-32,0945
0,001835;0,323232;10,5051;91.750;-60;-60
0,001836;0,323232;10,5859;91.800;-60;-54,8068
0,001837;0,323232;10,5455;91.850;-60;-57,1034
0,001838;0,323232;10,5859;91.900;-60;-58,608
0,001839;0,323232;10,5455;91.950;-60;-55,1022
0,00184;0,323232;10,7071;92.000;-60;-57,3605
0,001841;0,323232;10,6263;92.050;-60;-60
0,001842;0,323232;10,5859;92.100;-50,0307;-32,3512
0,001843;0,323232;10,6667;92.150;-45,5297;-27,8975
0,001844;0,319192;10,5859;92.200;-57,2566;-38,9408
0,001845;0,319192;10,5455;92.250;-60;-60
0,001846;0,327273;10,6263;92.300;-60;-60
0,001847;0,323232;10,5455;92.350;-60;-60
0,001848;0,323232;10,5859;92.400;-60;-54,6166
0,001849;0,319192;10,5859;92.450;-60;-51,1728
0,00185;0,319192;10,6667;92.500;-60;-53,4077
0,001851;0,323232;10,5051;92.550;-60;-46,5588
0,001852;0,319192;10,5859;92.600;-42,7025;-26,9984
0,001853;0,323232;10,7071;92.650;-41,418;-25,6895
0,001854;0,323232;10,5455;92.700;-56,0906;-40,6345
0,001855;0,315152;10,5859;92.750;-60;-60
0,001856;0,323232;10,5859;92.800;-60;-55,3085
0,001857;0,323232;10,5455;92.850;-60;-58,3787
0,001858;0,323232;10,5859;92.900;-60;-59,2878
0,001859;0,315152;10,5859;92.950;-60;-55,1485
0,00186;0,319192;10,6263;93.000;-60;-60
0,001861;0,323232;10,5455;93.050;-60;-43,5497
0,001862;0,323232;10,6263;93.100;-47,5684;-29,1188
0,001863;0,323232;10,5455;93.150;-48,7895;-30,5084
0,001864;0,319192;10,6263;93.200;-60;-49,7273
0,001865;0,319192;10,5859;93.250;-60;-60
0,001866;0,323232;10,5859;93.300;-60;-59,2956
0,001867;0,323232;10,6667;93.350;-60;-59,8755
0,001868;0,323232;10,5051;93.400;-60;-54,66
0,001869;0,319192;10,6667;93.450;-60;-51,8187
0,00187;0,323232;10,7071;93.500;-60;-60
0,001871;0,327273;10,5859;93.550;-51,1659;-35,5213
0,001872;0,323232;10,5859;93.600;-40,3333;-24,5887
0,001873;0,319192;10,7071;93.650;-44,8002;-28,9365
0,001874;0,323232;10,5859;93.700;-60;-54,2412
0,001875;0,323232;10,5859;93.750;-60;-58,6213
0,001876;0,319192;10,6667;93.800;-60;-58,3269
0,001877;0,323232;10,6667;93.850;-60;-60
0,001878;0,323232;10,5859;93.900;-60;-55,23
0,001879;0,327273;10,5455;93.950;-60;-54,0073
0,00188;0,327273;10,5859;94.000;-60;-60
0,001881;0,319192;10,5455;94.050;-55,1149;-35,7798
0,001882;0,319192;10,6667;94.100;-47,5592;-28,2858
0,001883;0,319192;10,6263;94.150;-55,1257;-35,7673
0,001884;0,323232;10,6667;94.200;-60;-60
0,001885;0,323232;10,6263;94.250;-60;-56,4373
0,001886;0,319192;10,5455;94.300;-60;-57,2527
0,001887;0,319192;10,6263;94.350;-60;-58,8001
0,001888;0,323232;10,6263;94.400;-60;-53,9728
0,001889;0,323232;10,5455;94.450;-60;-56,7558
0,00189;0,319192;10,6263;94.500;-60;-55,1418
0,001891;0,315152;10,6667;94.550;-44,6368;-29,1108
0,001892;0,319192;10,7071;94.600;-40,2585;-24,7187
0,001893;0,319192;10,5859;94.650;-51,1373;-35,2255
0,001894;0,319192;10,6667;94.700;-60;-58,829
0,001895;0,319192;10,6263;94.750;-60;-52,4879
0,001896;0,311111;10,5859;94.800;-60;-55,7676
0,001897;0,315152;10,6263;94.850;-60;-59,8548
0,001898;0,319192;10,5455;94.900;-60;-56,5549
0,001899;0,319192;10,5051;94.950;-60;-58,1537
0,0019;0,323232;10,6667;95.000;-60;-50,4597
0,001901;0,323232;10,5051;95.050;-51,9012;-31,1937
0,001902;0,323232;10,5859;95.100;-49,9658;-29,5529
0,001903;0,319192;10,5859;95.150;-60;-44,3546
0,001904;0,307071;10,6263;95.200;-60;-60
0,001905;0,323232;10,6263;95.250;-60;-55,553
0,001906;0,323232;10,5455;95.300;-60;-60
0,001907;0,315152;10,6263;95.350;-60;-57,3104
0,001908;0,323232;10,6263;95.400;-60;-54,258
0,001909;0,319192;10,5859;95.450;-60;-55,4187
0,00191;0,319192;10,5859;95.500;-56,0798;-40,7944
0,001911;0,319192;10,5859;95.550;-41,0513;-25,7
0,001912;0,323232;10,5455;95.600;-42,4645;-26,9894
0,001913;0,319192;10,5455;95.650;-60;-46,2069
0,001914;0,323232;10,6263;95.700;-60;-55,1716
0,001915;0,319192;10,7071;95.750;-60;-58,5663
0,001916;0,319192;10,5859;95.800;-60;-59,4458
0,001917;0,323232;10,6667;95.850;-60;-57,3451
0,001918;0,319192;10,7071;95.900;-60;-56,1535
0,001919;0,319192;10,5859;95.950;-60;-60
0,00192;0,315152;10,6263;96.000;-60;-39,9289
0,001921;0,323232;10,5051;96.050;-51,3873;-29,0304
0,001922;0,323232;10,6667;96.100;-55,4068;-33,2261
0,001923;0,315152;10,6263;96.150;-60;-56,7144
0,001924;0,323232;10,6667;96.200;-60;-56,453
0,001925;0,323232;10,5859;96.250;-60;-58,5841
0,001926;0,323232;10,5051;96.300;-60;-60
0,001927;0,319192;10,6263;96.350;-60;-57,3594
0,001928;0,319192;10,6263;96.400;-60;-57,2615
0,001929;0,315152;10,5859;96.450;-60;-60
0,00193;0,323232;10,5859;96.500;-47,4459;-32,5396
0,001931;0,319192;10,5859;96.550;-39,8418;-24,6374
0,001932;0,319192;10,6263;96.600;-47,2118;-31,9552
0,001933;0,323232;10,5455;96.650;-60;-60
0,001934;0,323232;10,5455;96.700;-60;-59,6789
0,001935;0,319192;10,6263;96.750;-60;-60
0,001936;0,319192;10,5859;96.800;-60;-60
0,001937;0,323232;10,5455;96.850;-60;-55,8549
0,001938;0,323232;10,6263;96.900;-60;-58,0557
0,001939;0,323232;10,6667;96.950;-60;-59,878
0,00194;0,319192;10,5859;97.000;-58,4363;-33,8853
0,001941;0,323232;10,6263;97.050;-53,3299;-29,2083
0,001942;0,315152;10,5455;97.100;-60;-39,354
0,001943;0,315152;10,6263;97.150;-60;-60
0,001944;0,323232;10,5859;97.200;-60;-55,6963
0,001945;0,319192;10,6263;97.250;-60;-60
0,001946;0,323232;10,5859;97.300;-60;-60
0,001947;0,323232;10,5859;97.350;-60;-53,9436
0,001948;0,323232;10,6667;97.400;-60;-54,5971
0,001949;0,323232;10,5859;97.450;-60;-46,6352
0,00195;0,319192;10,6263;97.500;-42,4879;-27,3956
0,001951;0,323232;10,7071;97.550;-40,8826;-25,7828
0,001952;0,315152;10,7071;97.600;-55,5542;-40,4758
0,001953;0,315152;10,6667;97.650;-60;-60
0,001954;0,319192;10,6667;97.700;-60;-57,6803
0,001955;0,323232;10,5859;97.750;-60;-59,1513
0,001956;0,315152;10,5859;97.800;-60;-60
0,001957;0,319192;10,5455;97.850;-60;-60
0,001958;0,319192;10,5859;97.900;-60;-60
0,001959;0,323232;10,5859;97.950;-60;-47,0644
0,00196;0,323232;10,5859;98.000;-58,0166;-30,8001
0,001961;0,323232;10,5859;98.050;-58,5186;-32,0268
0,001962;0,319192;10,5859;98.100;-60;-52,1842
0,001963;0,323232;10,5859;98.150;-60;-59,9163
0,001964;0,323232;10,6263;98.200;-60;-55,6035
0,001965;0,327273;10,6667;98.250;-60;-58,0203
0,001966;0,323232;10,5859;98.300;-60;-58,6428
0,001967;0,319192;10,5859;98.350;-60;-53,5316
0,001968;0,323232;10,6263;98.400;-60;-60
0,001969;0,323232;10,6263;98.450;-51,4077;-36,5584
0,00197;0,323232;10,6263;98.500;-40,1315;-25,2299
0,001971;0,319192;10,6263;98.550;-44,2408;-29,234
0,001972;0,323232;10,6263;98.600;-60;-53,445
0,001973;0,319192;10,6667;98.650;-60;-56,388
0,001974;0,323232;10,6263;98.700;-60;-57,6608
0,001975;0,323232;10,6263;98.750;-60;-60
0,001976;0,319192;10,6667;98.800;-60;-60
0,001977;0,315152;10,6263;98.850;-60;-55,9009
0,001978;0,319192;10,6667;98.900;-60;-60
0,001979;0,323232;10,6667;98.950;-60;-37,4497
0,00198;0,323232;10,5859;99.000;-60;-29,4818
0,001981;0,319192;10,6263;99.050;-60;-36,3414
0,001982;0,323232;10,7071;99.100;-60;-60
0,001983;0,323232;10,6263;99.150;-60;-57,5689
0,001984;0,319192;10,5051;99.200;-60;-60
0,001985;0,323232;10,5859;99.250;-60;-60
0,001986;0,323232;10,6263;99.300;-60;-55,1167
0,001987;0,323232;10,5859;99.350;-60;-58,4549
0,001988;0,323232;10,6263;99.400;-60;-58,6808
0,001989;0,323232;10,8283;99.450;-44,7688;-29,9762
0,00199;0,323232;10,5859;99.500;-40,0735;-25,2536
0,001991;0,323232;10,7475;99.550;-50,6321;-35,7026
0,001992;0,323232;10,7071;99.600;-60;-60
0,001993;0,323232;10,7071;99.650;-60;-59,2673
0,001994;0,323232;10,7475;99.700;-60;-57,1449
0,001995;0,323232;10,6667;99.750;-60;-60
0,001996;0,323232;10,6667;99.800;-60;-60
0,001997;0,315152;10,6263;99.850;-60;-60
0,001998;0,323232;10,6263;99.900;-60;-54,8499
0,001999;0,319192;10,7475;99.950;-60;-32,2539
0,002;0,323232;10,6263;100.000;-60;-30,4078
0,002001;0,319192;10,6667;100.050;-60;-43,0464
0,002002;0,323232;10,6667;100.100;-60;-55,9511
0,002003;0,323232;10,6667;100.150;-60;-53,6325
0,002004;0,323232;10,5859;100.200;-60;-60
0,002005;0,323232;10,6667;100.250;-60;-60
0,002006;0,323232;10,6667;100.300;-60;-55,7027
0,002007;0,323232;10,5859;100.350;-60;-57,2947
0,002008;0,319192;10,6667;100.400;-56,4874;-41,9589
0,002009;0,319192;10,6263;100.450;-41,2331;-26,5381
0,00201;0,323232;10,6667;100.500;-42,3142;-27,5103
0,002011;0,319192;10,6263;100.550;-60;-46,6555
0,002012;0,319192;10,6263;100.600;-60;-59,5195
0,002013;0,319192;10,5859;100.650;-60;-55,9454
0,002014;0,319192;10,6667;100.700;-60;-58,0385
0,002015;0,319192;10,5051;100.750;-60;-60
0,002016;0,323232;10,5859;100.800;-60;-58,5053
0,002017;0,327273;10,7475;100.850;-60;-57,2188
0,002018;0,315152;10,7071;100.900;-60;-41,8134
0,002019;0,323232;10,6263;100.950;-60;-30,17
0,00202;0,323232;10,7071;101.000;-60;-33,944
0,002021;0,323232;10,5455;101.050;-60;-53,6278
0,002022;0,315152;10,5859;101.100;-60;-54,5696
0,002023;0,323232;10,6263;101.150;-60;-56,1
0,002024;0,319192;10,5859;101.200;-60;-58,0509
0,002025;0,315152;10,6263;101.250;-60;-57,9489
0,002026;0,323232;10,6263;101.300;-60;-54,6009
0,002027;0,323232;10,6263;101.350;-60;-60
0,002028;0,319192;10,6263;101.400;-48,0046;-33,439
0,002029;0,323232;10,6263;101.450;-40,0447;-25,3833
0,00203;0,319192;10,7071;101.500;-47,1017;-32,2022
0,002031;0,323232;10,7071;101.550;-60;-56,9881
0,002032;0,315152;10,6263;101.600;-60;-54,5861
0,002033;0,323232;10,7475;101.650;-60;-55,9417
0,002034;0,327273;10,6263;101.700;-60;-60
0,002035;0,323232;10,5859;101.750;-60;-55,2542
0,002036;0,323232;10,7879;101.800;-60;-58,2267
0,002037;0,319192;10,7071;101.850;-60;-60
0,002038;0,319192;10,7475;101.900;-60;-34,6067
0,002039;0,327273;10,7071;101.950;-60;-29,6528
0,00204;0,323232;10,7071;102.000;-60;-39,4499
0,002041;0,319192;10,6263;102.050;-60;-60
0,002042;0,323232;10,6263;102.100;-60;-55,6327
0,002043;0,323232;10,5859;102.150;-60;-60
0,002044;0,323232;10,6667;102.200;-60;-60
0,002045;0,319192;10,6667;102.250;-60;-56,8544
0,002046;0,319192;10,5859;102.300;-60;-60
0,002047;0,327273;10,5859;102.350;-60;-51,2127
0,002048;0,323232;10,8283;102.400;-43,0888;-28,4578
0,002049;0,323232;10,7475;102.450;-41,1383;-26,3844
0,00205;0,323232;10,6263;102.500;-55,6449;-40,223
0,002051;0,323232;10,7071;102.550;-60;-60
0,002052;0,323232;10,6263;102.600;-60;-58,1817
0,002053;0,323232;10,7071;102.650;-60;-59,8592
0,002054;0,323232;10,6667;102.700;-60;-58,525
0,002055;0,323232;10,7071;102.750;-60;-58,8916
0,002056;0,323232;10,6667;102.800;-60;-60
0,002057;0,319192;10,7071;102.850;-60;-47,7458
0,002058;0,315152;10,7071;102.900;-57,0614;-30,8771
0,002059;0,323232;10,7475;102.950;-58,622;-31,8462
0,00206;0,323232;10,7475;103.000;-60;-50,7999
0,002061;0,323232;10,8687;103.050;-60;-60
0,002062;0,323232;10,6667;103.100;-60;-55,1279
0,002063;0,319192;10,6667;103.150;-60;-60
0,002064;0,319192;10,6667;103.200;-60;-55,038
0,002065;0,323232;10,7879;103.250;-60;-52,7566
0,002066;0,323232;10,7071;103.300;-60;-60
0,002067;0,323232;10,6263;103.350;-52,345;-37,8025
0,002068;0,319192;10,7475;103.400;-40,8047;-26,2299
0,002069;0,319192;10,6263;103.450;-44,626;-30,003
0,00207;0,323232;10,8687;103.500;-60;-53,1727
0,002071;0,319192;10,7071;103.550;-60;-55,8522
0,002072;0,319192;10,6667;103.600;-60;-58,3356
0,002073;0,315152;10,7879;103.650;-60;-60
0,002074;0,323232;10,7071;103.700;-60;-56,0145
0,002075;0,319192;10,7475;103.750;-60;-56,5829
0,002076;0,327273;10,8687;103.800;-60;-60
0,002077;0,323232;10,7071;103.850;-60;-37,8226
0,002078;0,319192;10,7879;103.900;-53,2197;-29,5488
0,002079;0,323232;10,7475;103.950;-59,6856;-36,1514
0,00208;0,323232;10,7879;104.000;-60;-56,978
0,002081;0,323232;10,7071;104.050;-60;-53,9284
0,002082;0,323232;10,7475;104.100;-60;-57,0667
0,002083;0,323232;10,7879;104.150;-60;-60
0,002084;0,327273;10,7475;104.200;-60;-57,9345
0,002085;0,323232;10,8283;104.250;-60;-58,7281
0,002086;0,319192;10,6667;104.300;-60;-60
0,002087;0,323232;10,7475;104.350;-45,7863;-31,1408
0,002088;0,319192;10,6667;104.400;-40,7122;-26,0811
0,002089;0,323232;10,6263;104.450;-50,9276;-36,4216
0,00209;0,319192;10,7475;104.500;-60;-60
0,002091;0,323232;10,6263;104.550;-60;-56,2592
0,002092;0,319192;10,8687;104.600;-60;-56,5705
0,002093;0,323232;10,8687;104.650;-60;-58,7872
0,002094;0,319192;10,6667;104.700;-60;-57,999
0,002095;0,327273;10,7879;104.750;-60;-60
0,002096;0,323232;10,7879;104.800;-60;-58,329
0,002097;0,323232;10,7879;104.850;-54,2364;-32,3698
0,002098;0,319192;10,7071;104.900;-52,4836;-30,126
0,002099;0,319192;10,7879;104.950;-60;-43,4612
0,0021;0,323232;10,8283;105.000;-60;-60
0,002101;0,319192;10,6263;105.050;-60;-52,9311
0,002102;0,319192;10,7071;105.100;-60;-60
0,002103;0,319192;10,7071;105.150;-60;-56,4329
0,002104;0,323232;10,6667;105.200;-60;-55,2442
0,002105;0,319192;10,7475;105.250;-60;-60
0,002106;0,323232;10,7475;105.300;-58,0269;-44,1298
0,002107;0,323232;10,7879;105.350;-42,2683;-27,5913
0,002108;0,323232;10,8283;105.400;-42,9562;-28,2585
0,002109;0,319192;10,8283;105.450;-60;-47,4087
0,00211;0,319192;10,7071;105.500;-60;-57,1029
0,002111;0,323232;10,7475;105.550;-60;-56,159
0,002112;0,315152;10,7071;105.600;-60;-60
0,002113;0,319192;10,7475;105.650;-60;-56,3507
0,002114;0,319192;10,8283;105.700;-60;-57,3036
0,002115;0,319192;10,7071;105.750;-60;-60
0,002116;0,319192;10,7071;105.800;-60;-41,8057
0,002117;0,323232;10,7475;105.850;-50,2419;-29,4718
0,002118;0,323232;10,7071;105.900;-54,0973;-33,2094
0,002119;0,323232;10,7475;105.950;-60;-58,3936
0,00212;0,319192;10,7071;106.000;-60;-56,7018
0,002121;0,319192;10,7475;106.050;-60;-55,0271
0,002122;3,33737;4,40404;106.100;-60;-60
0,002123;5,07475;0,40404;106.150;-60;-55,8139
0,002124;5,12323;0,40404;106.200;-60;-55,1778
0,002125;5,12727;0,40404;106.250;-60;-60
0,002126;5,13131;0,40404;106.300;-49,5542;-34,8406
0,002127;5,13131;0,40404;106.350;-41,1724;-26,4413
0,002128;5,13131;0,40404;106.400;-47,8136;-33,1286
0,002129;5,13131;0,40404;106.450;-60;-60
0,00213;5,13131;0,40404;106.500;-60;-56,2516
0,002131;5,13131;0,40404;106.550;-60;-59,1626
0,002132;5,13131;0,40404;106.600;-60;-60
0,002133;5,13131;0,40404;106.650;-60;-60
0,002134;5,13131;0,40404;106.700;-60;-57,397
0,002135;5,13131;0,40404;106.750;-60;-60
0,002136;5,13131;0,40404;106.800;-53,7275;-34,2246
0,002137;5,13131;0,40404;106.850;-48,6805;-28,8903
0,002138;5,13131;0,40404;106.900;-58,428;-38,4829
0,002139;5,13131;0,40404;106.950;-60;-60
0,00214;5,13131;0,40404;107.000;-60;-56,4289
0,002141;5,13131;0,40404;107.050;-60;-60
0,002142;5,13131;0,40404;107.100;-60;-60
0,002143;5,13131;0,40404;107.150;-60;-54,2896
0,002144;5,13131;0,40404;107.200;-60;-57,097
0,002145;5,13131;0,40404;107.250;-60;-50,6127
0,002146;5,13131;0,40404;107.300;-44,5913;-29,7537
0,002147;5,13131;0,40404;107.350;-42,2131;-27,5932
0,002148;5,13131;0,40404;107.400;-56,3221;-42,6267
0,002149;5,13131;0,40404;107.450;-60;-58,5254
0,00215;5,13131;0,40404;107.500;-60;-59,3583
0,002151;5,13131;0,40404;107.550;-60;-58,1051
0,002152;5,13131;0,40404;107.600;-60;-60
0,002153;5,13131;0,40404;107.650;-60;-59,0044
0,002154;5,13131;0,40404;107.700;-60;-60
0,002155;5,13131;0,40404;107.750;-60;-47,8005
0,002156;5,13131;0,40404;107.800;-48,7516;-30,2857
0,002157;5,13131;0,40404;107.850;-49,6729;-30,8463
0,002158;5,13131;0,40404;107.900;-60;-48,7412
0,002159;5,13131;0,40404;107.950;-60;-58,594
0,00216;5,13131;0,40404;108.000;-60;-52,2295
0,002161;5,13131;0,40404;108.050;-60;-57,5966
0,002162;5,13131;0,40404;108.100;-60;-55,2205
0,002163;5,13131;0,40404;108.150;-60;-53,1263
0,002164;5,13131;0,40404;108.200;-60;-60
0,002165;5,13131;0,40404;108.250;-54,2295;-39,0813
0,002166;5,13131;0,40404;108.300;-42,2397;-27,4018
0,002167;5,13131;0,40404;108.350;-45,6784;-30,9313
0,002168;5,13131;0,40404;108.400;-60;-56,5586
0,002169;5,13131;0,40404;108.450;-60;-60
0,00217;5,13131;0,444444;108.500;-60;-57,1582
0,002171;5,13131;0,40404;108.550;-60;-59,1787
0,002172;5,13131;0,40404;108.600;-60;-57,2703
0,002173;5,13131;0,40404;108.650;-60;-60
0,002174;5,13131;0,40404;108.700;-60;-60
0,002175;5,13131;0,40404;108.750;-55,0517;-37,2209
0,002176;5,13131;0,40404;108.800;-46,6384;-28,4627
0,002177;5,13131;0,40404;108.850;-53,1561;-35,0191
0,002178;5,13131;0,40404;108.900;-60;-60
0,002179;5,13131;0,40404;108.950;-60;-54,4914
0,00218;5,13131;0,40404;109.000;-60;-60
0,002181;5,13131;0,40404;109.050;-60;-60
0,002182;5,13131;0,40404;109.100;-60;-56,1753
0,002183;5,13131;0,40404;109.150;-60;-57,32
0,002184;5,13131;0,40404;109.200;-60;-59,5307
0,002185;5,13131;0,40404;109.250;-47,7117;-32,5878
0,002186;5,13131;0,40404;109.300;-42,2696;-27,3943
0,002187;5,13131;0,40404;109.350;-52,1331;-37,4918
0,002188;5,13131;0,40404;109.400;-60;-60
0,002189;5,13131;0,40404;109.450;-60;-60
0,00219;5,13131;0,40404;109.500;-60;-60
0,002191;5,13131;0,40404;109.550;-60;-60
0,002192;5,13131;0,444444;109.600;-60;-58,6583
0,002193;5,13131;0,40404;109.650;-60;-58,4045
0,002194;5,13131;0,40404;109.700;-60;-54,3566
0,002195;5,13131;0,40404;109.750;-48,8926;-31,4662
0,002196;5,13131;0,40404;109.800;-46,7481;-29,0355
0,002197;5,13131;0,40404;109.850;-59,898;-42,103
0,002198;5,13131;0,40404;109.900;-60;-60
0,002199;5,13131;0,40404;109.950;-60;-52,9776
0,0022;5,13131;0,40404;110.000;-60;-57,4916
0,002201;5,13131;0,40404;110.050;-60;-60
0,002202;5,13131;0,40404;110.100;-60;-60
0,002203;5,13131;0,40404;110.150;-60;-60
0,002204;5,13131;0,444444;110.200;-60;-45,4334
0,002205;5,13131;0,40404;110.250;-44,2423;-29,3178
0,002206;5,13131;0,40404;110.300;-44,6005;-29,6716
0,002207;5,13131;0,40404;110.350;-60;-47,6289
0,002208;5,13131;0,40404;110.400;-60;-60
0,002209;5,13131;0,40404;110.450;-60;-60
0,00221;5,13131;0,40404;110.500;-60;-57,5671
0,002211;5,13131;0,40404;110.550;-60;-60
0,002212;5,13131;0,40404;110.600;-60;-59,5214
0,002213;5,13131;0,40404;110.650;-60;-60
0,002214;5,13131;0,444444;110.700;-57,9652;-41,1244
0,002215;5,13131;0,40404;110.750;-45,6085;-28,7186
0,002216;5,13131;0,40404;110.800;-49,1536;-32,0651
0,002217;5,13131;0,40404;110.850;-60;-52,0418
0,002218;5,13131;0,40404;110.900;-60;-53,665
0,002219;5,13131;0,444444;110.950;-60;-52,2944
0,00222;5,13131;0,40404;111.000;-60;-56,3561
0,002221;5,13131;0,40404;111.050;-60;-60
0,002222;5,13131;0,40404;111.100;-60;-59,5048
0,002223;5,13131;0,40404;111.150;-60;-60
0,002224;5,13131;0,40404;111.200;-51,8769;-36,5669
0,002225;5,13131;0,40404;111.250;-43,1771;-28,0249
0,002226;5,13131;0,444444;111.300;-49,6123;-34,3254
0,002227;5,13131;0,40404;111.350;-60;-60
0,002228;5,13131;0,40404;111.400;-60;-59,6673
0,002229;5,13131;0,40404;111.450;-60;-59,226
0,00223;5,13131;0,40404;111.500;-60;-60
0,002231;5,13131;0,40404;111.550;-60;-58,0471
0,002232;5,13131;0,40404;111.600;-60;-55,7575
0,002233;5,13131;0,444444;111.650;-60;-60
0,002234;5,13131;0,484848;111.700;-50,0425;-33,7032
0,002235;5,13131;0,444444;111.750;-44,6895;-28,1839
0,002236;5,13131;0,40404;111.800;-54,1265;-37,4888
0,002237;5,13131;0,40404;111.850;-60;-60
0,002238;5,13131;0,40404;111.900;-60;-54,6826
0,002239;5,13131;0,40404;111.950;-60;-57,3948
0,00224;5,13131;0,40404;112.000;-60;-60
0,002241;5,13131;0,444444;112.050;-60;-60
0,002242;5,13131;0,484848;112.100;-60;-60
0,002243;5,13131;0,444444;112.150;-60;-57,0617
0,002244;5,13131;0,444444;112.200;-46,9735;-31,9143
0,002245;5,13131;0,444444;112.250;-44,3417;-29,1572
0,002246;5,13131;0,40404;112.300;-58,2777;-42,4007
0,002247;5,13131;0,40404;112.350;-60;-59,3329
0,002248;5,13131;0,444444;112.400;-60;-55,3176
0,002249;5,13131;0,40404;112.450;-60;-55,6698
0,00225;5,13131;0,444444;112.500;-60;-58,2662
0,002251;5,13131;0,40404;112.550;-60;-60
0,002252;5,13131;0,444444;112.600;-60;-60
0,002253;5,13131;0,40404;112.650;-60;-45,9264
0,002254;5,13131;0,444444;112.700;-45,6259;-29,3476
0,002255;5,13131;0,484848;112.750;-46,0316;-29,6623
0,002256;5,13131;0,444444;112.800;-60;-46,3615
0,002257;5,13131;0,40404;112.850;-60;-58,2911
0,002258;5,13131;0,40404;112.900;-60;-54,1871
0,002259;5,13131;0,40404;112.950;-60;-60
0,00226;5,13131;0,40404;113.000;-60;-60
0,002261;5,13131;0,444444;113.050;-60;-54,8879
0,002262;5,13131;0,40404;113.100;-60;-59,1039
0,002263;5,13131;0,40404;113.150;-57,0802;-41,8268
0,002264;5,13131;0,40404;113.200;-44,8183;-29,6512
0,002265;5,13131;0,40404;113.250;-47,8653;-32,823
0,002266;5,13131;0,444444;113.300;-60;-57,5823
0,002267;5,13131;0,444444;113.350;-60;-60
0,002268;5,13131;0,40404;113.400;-60;-60
0,002269;5,13131;0,40404;113.450;-60;-56,5844
0,00227;5,13131;0,40404;113.500;-60;-60
0,002271;5,13131;0,444444;113.550;-60;-57,3077
0,002272;5,13131;0,40404;113.600;-60;-60
0,002273;5,13131;0,484848;113.650;-52,5624;-36,8612
0,002274;5,13131;0,484848;113.700;-43,7088;-27,8988
0,002275;5,13131;0,444444;113.750;-49,9457;-34,1215
0,002276;5,13131;0,40404;113.800;-60;-59,2704
0,002277;5,13131;0,444444;113.850;-60;-52,3336
0,002278;5,13131;0,444444;113.900;-60;-53,9032
0,002279;5,13131;0,444444;113.950;-60;-60
0,00228;5,13131;0,484848;114.000;-60;-60
0,002281;5,13131;0,40404;114.050;-60;-60
0,002282;5,13131;0,40404;114.100;-60;-60
0,002283;5,13131;0,444444;114.150;-50,7256;-35,0848
0,002284;5,13131;0,484848;114.200;-44,9742;-29,2594
0,002285;5,13131;0,40404;114.250;-54,608;-38,4939
0,002286;5,13131;0,40404;114.300;-60;-60
0,002287;5,13131;0,444444;114.350;-60;-57,9424
0,002288;5,13131;0,444444;114.400;-60;-54,4817
0,002289;5,13131;0,444444;114.450;-60;-56,7735
0,00229;5,13131;0,444444;114.500;-60;-53,6402
0,002291;5,13131;0,444444;114.550;-60;-57,6837
0,002292;5,13131;0,444444;114.600;-60;-55,2014
0,002293;5,13131;0,484848;114.650;-46,6906;-31,0598
0,002294;5,13131;0,444444;114.700;-44,0254;-28,2954
0,002295;5,13131;0,525253;114.750;-56,8536;-41,2001
0,002296;5,13131;0,484848;114.800;-60;-60
0,002297;5,13131;0,444444;114.850;-60;-52,5998
0,002298;5,13131;0,565657;114.900;-60;-55,5457
0,002299;5,13131;0,484848;114.950;-60;-60
0,0023;5,13131;0,484848;115.000;-60;-55,8135
0,002301;5,13131;0,444444;115.050;-60;-60
0,002302;5,13131;0,40404;115.100;-60;-49,3849
0,002303;5,13131;0,40404;115.150;-47,5438;-31,6658
0,002304;5,13131;0,40404;115.200;-47,387;-31,6877
0,002305;5,13131;0,444444;115.250;-60;-49,8889
